"phone.number","call.time","duration","connection.id","call.type.id"
"099 329 2806",2021-02-05 08:00:00,225.821312148445,"6b414b4b-f93c-49cb-8b31-66d24dfda93e",6
"099 329 2806",2021-02-15 21:00:00,952.622012974051,"5058fbce-5420-4003-99e7-11225ec6df37",6
"01 554 1756",2021-04-25 07:00:00,764.167408851264,"4a1f9144-37cd-43c8-a65f-7cf79356b503",6
"01 554 1756",2021-03-27 20:00:00,653.175746017985,"65f662eb-8cf5-4eef-9794-ea540f7de6ff",6
"01 554 1756",2021-01-06 14:00:00,2201.87769386012,"a500f926-25f0-419e-85d5-03ec385c3f29",6
"01 554 1756",2021-03-03 19:00:00,537.410583420692,"fea032be-ca41-4b68-afab-3e6645cb794a",6
"028 155 8064",2021-02-26 09:00:00,311.26010541149,"8eed529a-0c77-450c-9faf-8b504b2ed4f4",6
"028 155 8064",2021-01-20 05:00:00,82.7956492393315,"d8a570c9-c22b-41c4-a6d6-bbede5079d5a",6
"01 997 3579",2021-02-22 23:00:00,312.677074692526,"f3c0e7fb-af56-4a49-b367-7b4fd137f980",6
"01 974 9479",2021-03-08 21:00:00,393.636263651057,"0acbeaf4-0f69-491b-8c02-df5396525b23",6
"090 529 8247",2021-03-01 09:00:00,394.631492764937,"c999e398-ef4a-4c18-ba5a-575f7b31d07b",6
"090 529 8247",2021-02-05 12:00:00,2349.60912660572,"6cb5351a-1785-482b-be90-91b00050495e",6
"090 529 8247",2021-01-13 14:00:00,584.719848320267,"a94a3142-1320-47be-8bdd-8177382d7178",6
"090 529 8247",2021-03-17 08:00:00,514.664891416675,"d25e8378-4c09-4c71-b1bb-ae7d1e45d514",6
"090 529 8247",2021-02-07 19:00:00,3147.65179942471,"52096f16-d7be-4c82-9976-3ed1d4ea77a7",6
"090 529 8247",2021-02-16 23:00:00,375.881062378465,"cd903279-b354-4892-964b-42468b7cc3db",6
"01 733 7545",2021-01-19 07:00:00,720.458347601431,"16055fa0-bc7f-4681-8bf3-dbc851bad9c3",6
"01 733 7545",2021-01-11 17:00:00,655.626394622769,"466ce67b-7cfb-4539-8304-c9120c1dc9b1",6
"01 733 7545",2021-01-07 12:00:00,732.084425791831,"b5d5e84f-624e-4086-9a9c-aa79d6da1634",6
"01 733 7545",2021-01-22 13:00:00,1255.57440784857,"4c294a9c-2ce4-4e5a-91b8-7f392963f102",6
"064 877 0902",2021-02-13 23:00:00,630.704009021948,"7e3f8f9d-6df1-436d-86e9-50f983016589",6
"064 877 0902",2021-04-07 15:00:00,642.459539711711,"b5afc72b-90da-4ed6-89c0-171971ab2e03",6
"069 107 9974",2021-03-01 07:00:00,365.418217394513,"4514fc89-ece9-4969-98bc-d5ba871f2e60",6
"069 107 9974",2021-02-06 08:00:00,497.293991698293,"d22f6321-b2ff-4c85-8e5d-659a917146cf",6
"01 622 1712",2021-01-23 16:00:00,756.125272780489,"bf9699fc-1201-4995-91f6-56c0505d8e2b",6
"01 622 1712",2021-02-22 17:00:00,692.754046462647,"d733fe59-f0ed-49e7-bbd9-92ad8426d914",6
"01 622 1712",2021-02-05 07:00:00,584.564481070425,"b00014a0-a8f5-4e41-b258-703e48c88de5",6
"068 654 6277",2021-03-05 07:00:00,639.878277296737,"606e9285-5b68-4fbe-9d72-30c62a15dd7a",6
"068 654 6277",2021-03-10 19:00:00,3412.85023967892,"ce718dce-2ff2-40ef-be1f-0cb79480f56b",6
"057 649 1413",2021-04-13 07:00:00,429.352186787141,"14cf1045-28eb-4227-909f-9cff62df5162",6
"057 649 1413",2021-01-24 16:00:00,1751.91174946868,"eb11502f-f450-42e2-ae44-856b77d2c38e",6
"057 649 1413",2021-04-26 19:00:00,647.207711016113,"a2a9a908-297f-4089-97ab-9c83c15d1258",6
"057 649 1413",2021-03-20 21:00:00,200.595035149409,"f0cf4e2b-1113-429e-b7b7-d580ce184d21",6
"057 649 1413",2021-04-21 20:00:00,288.605552026384,"29934ddf-db72-4c6a-a16c-14c78e2970de",6
"01 953 9223",2021-02-19 07:00:00,575.427068097562,"12a52fa8-6149-4a5b-9fc6-be18bd488ca3",6
"01 953 9223",2021-02-06 09:00:00,332.048331633811,"837994b0-d423-4098-b691-fec38e0f3f84",6
"01 953 9223",2021-01-01 22:00:00,3197.04971446621,"f8e0d66f-262b-47ac-a69b-deac47178949",6
"01 953 9223",2021-01-25 14:00:00,705.999864961672,"55671b42-6a89-4f40-99bd-a3fed7809000",6
"022 708 9906",2021-01-15 06:00:00,544.108822582548,"896431bd-edc4-42b8-8d5a-49ab72011c98",6
"01 343 6935",2021-01-23 11:00:00,1189.68414345932,"b9563705-ea0c-489c-b10e-826d623208b1",6
"093 547 6476",2021-01-08 19:00:00,848.015532565923,"fb642bb4-9926-4fcf-8da1-33888bee5aa8",6
"093 547 6476",2021-03-21 09:00:00,323.287926535929,"5f9db89f-284b-4109-866d-7082eabfc27c",6
"094 104 2173",2021-02-22 20:00:00,845.861671470575,"75579bd4-3a0b-4296-bb54-7286bacad179",6
"094 104 2173",2021-01-15 08:00:00,1572.85956961022,"4b638e25-b479-4f9b-a139-45857c137249",6
"094 104 2173",2021-03-25 07:00:00,2058.16036552834,"71dac7b1-d04f-4887-a826-4da82a55769e",6
"096 762 4518",2021-04-14 14:00:00,526.215058207934,"88a49f71-9292-40ee-8002-5ebdbcef99ed",6
"096 762 4518",2021-03-28 13:00:00,684.605971955897,"7418886c-4fee-4212-ae59-17278e7d1f8f",6
"096 762 4518",2021-02-04 21:00:00,746.731239705822,"49bc4732-a7cb-4bbb-b2da-18ba54a6946b",6
"01 460 2819",2021-03-22 11:00:00,421.839621979121,"20d0f633-d2e0-469e-87cd-252722c17e1e",6
"01 460 2819",2021-02-10 05:00:00,974.232797636515,"fd73b386-15a5-4b9d-baa5-0fe05a53eead",6
"01 460 2819",2021-01-13 06:00:00,867.089458591841,"af626294-cd31-4f6a-a475-045120b17665",6
"01 460 2819",2021-02-27 13:00:00,609.003133013885,"4134427d-f74b-44f8-9634-7f05f8b7851d",6
"064 273 5904",2021-01-08 10:00:00,1711.8388498889,"bca71340-34cd-4cbb-a15b-c03eb493db64",6
"01 101 4205",2021-01-11 06:00:00,1445.71776591111,"add530b3-3b7c-43ce-944b-4489f5d21cfc",6
"01 101 4205",2021-03-07 09:00:00,2230.87578943905,"9d22b11d-e4b1-4255-94e2-edc13f45c10e",6
"01 101 4205",2021-01-18 08:00:00,2870.1282072553,"e1fadd75-0f23-4ce8-b8f4-b31e0db6451c",6
"01 101 4205",2021-01-23 21:00:00,780.96083350026,"37481830-d7ca-44f2-b2ba-af6e37454e6c",6
"01 887 0226",2021-02-12 18:00:00,272.127801106829,"f8eb45b1-af17-4c84-b9c0-8f291f9104cc",6
"01 887 0226",2021-02-19 10:00:00,1379.06404552326,"3e21f0f9-40c5-4e87-a262-8eddaacb0749",6
"01 887 0226",2021-02-19 18:00:00,839.902314298521,"15673f0a-374f-4949-99f7-a383a548b80d",6
"01 743 7186",2021-04-14 09:00:00,1022.06543388824,"6926e6dd-9b59-4ac2-9af3-d5c3edbcad71",6
"01 743 7186",2021-03-30 10:00:00,644.811455360217,"6210307b-fa1d-497e-b27c-b5643ef03d3f",6
"057 914 2804",2021-01-31 10:00:00,863.749365932756,"5846fd09-80b2-4d46-bb15-aa252ebd608b",6
"057 914 2804",2021-02-04 08:00:00,478.71533339838,"c25b2c5a-3c7d-48da-b3a0-724323582d81",6
"057 914 2804",2021-01-04 12:00:00,475.137606634977,"75b09161-e8c4-4441-ba31-1a04c33b49be",6
"057 914 2804",2021-01-29 14:00:00,2884.00952127394,"2aa93e39-13f3-48b2-a073-f3ce3eba5e5f",6
"01 213 2476",2021-01-11 20:00:00,3288.60279254513,"ff1f238e-1317-4e29-a2d1-a3208c43b99f",6
"01 213 2476",2021-02-22 05:00:00,579.876045079387,"6af30ca6-eccb-4872-aa7d-41af8a5ccbac",6
"01 213 2476",2021-03-05 13:00:00,1716.13894443076,"15ddfcb9-c36e-4e94-bef9-c2a31e6439b5",6
"01 213 2476",2021-03-28 09:00:00,505.436588472662,"fc525962-1cfc-4578-b511-6046339bdf62",6
"01 598 7972",2021-03-16 10:00:00,1214.95974625261,"9557534c-0ef1-4d59-9744-f6e1162d6ebb",6
"01 598 7972",2021-04-04 20:00:00,1750.26070209546,"8149ed67-1cae-4b73-981f-9685a8ac2ec5",6
"0505 115 5287",2021-02-20 09:00:00,1616.29559779067,"5f5228fb-3490-4f2f-912d-36f3ae1b258b",6
"0505 115 5287",2021-02-02 18:00:00,317.508150683047,"9a5d59eb-fbd7-43b4-ad8b-698afa2604f0",6
"0505 115 5287",2021-04-10 07:00:00,473.499156549195,"dcd2c1fb-efa2-4bcc-b2c5-ecd11f9864a5",6
"0505 115 5287",2021-03-09 11:00:00,782.631704239676,"4953f84f-4310-4d95-aa4c-e8632a91dc1a",6
"0505 115 5287",2021-02-25 05:00:00,2245.75788433654,"63af5248-998f-4c67-b06c-76a02954f218",6
"069 678 3810",2021-02-07 10:00:00,2005.89105005447,"d32d3bff-1e04-4ab8-9bc3-6a4d98b825a5",6
"069 678 3810",2021-02-17 13:00:00,283.363335365287,"3ad1808d-cf14-440b-942a-b87e265b8e5f",6
"069 678 3810",2021-04-10 13:00:00,674.979920708255,"c25e62ae-8e3f-4138-ab2b-69428217e652",6
"064 092 8467",2021-01-01 07:00:00,864.042832179707,"04b99836-61f9-42ef-bb0d-877cff0e49a0",6
"064 092 8467",2021-02-09 07:00:00,647.413196334827,"7a3d4c1e-b1e8-44af-84b3-2fe0ab44999e",6
"064 092 8467",2021-04-17 18:00:00,328.129915832321,"98b04199-c050-490d-b240-4e1861c49f77",6
"090 492 1350",2021-02-09 18:00:00,1069.84836790389,"c6bb2224-77c0-41c5-bafb-bd1a2ca1339e",6
"090 492 1350",2021-01-23 20:00:00,868.175013627948,"590ada39-0457-4743-ab29-ef404264d56a",6
"090 492 1350",2021-03-13 18:00:00,869.346827437641,"447514e5-a1cc-40f4-a312-a8b9404f7052",6
"025 938 6435",2021-04-29 07:00:00,2892.13149253116,"c8ca1ed9-fafc-489e-840f-411ec5a1581b",6
"023 339 5396",2021-03-09 06:00:00,2501.32434525959,"4c58aec8-6496-4f93-8938-e31b7a099328",6
"045 450 0956",2021-02-12 10:00:00,617.723702630264,"150bca9a-3155-442a-80f3-71bbf696110e",6
"045 450 0956",2021-03-25 08:00:00,653.879921447829,"16a1e515-45c9-40b5-a508-6e30dac5535d",6
"01 098 8776",2021-03-25 11:00:00,251.645470805337,"f681004c-945d-4359-a39e-65d914d9baf8",6
"01 098 8776",2021-03-18 12:00:00,586.612581072063,"cb1fee1c-ad80-4dde-9d39-b694556bc787",6
"01 098 8776",2021-02-25 18:00:00,411.803139746346,"663d2280-b6df-4be6-a307-e84d2a69d3bb",6
"071 799 9929",2021-03-11 22:00:00,560.779107670027,"2ab0c509-04e1-4868-9895-c0303b2ac5f0",6
"071 799 9929",2021-03-06 20:00:00,959.642790205397,"4a053588-22e3-42f0-aeb5-46e4805bbdb9",6
"071 799 9929",2021-02-14 21:00:00,1721.64858878201,"f19909da-df0f-4505-be70-3a1c654d9ab6",6
"064 793 6987",2021-02-13 20:00:00,814.232575914801,"64f2b09d-3476-478c-a563-244712b33e9f",6
"090 059 9564",2021-02-28 16:00:00,729.837707507351,"6a25c99b-3141-4242-be1a-2dfed60b3369",6
"090 059 9564",2021-02-10 19:00:00,183.877735042975,"0bd74a29-6e7a-4497-9052-13df05d9b546",6
"01 391 6604",2021-02-28 11:00:00,271.052059314516,"ae4ca4da-75ff-46ab-a93b-648ed93f971a",6
"01 889 6023",2021-01-19 17:00:00,508.655977342785,"f28f67fc-834b-475a-aafa-46121eee1be4",6
"01 889 6023",2021-03-07 11:00:00,513.387803065057,"7cfe1ac9-0332-411b-8fb6-09fda772b1ca",6
"01 889 6023",2021-03-08 06:00:00,3638.92255950799,"28c0e4aa-1615-441d-94c6-1f79e2fd51c8",6
"025 377 2611",2021-04-20 11:00:00,881.108551448411,"75c25cc9-47f0-42d0-85b8-bf2a3dd1ec86",6
"025 377 2611",2021-04-13 22:00:00,488.855226616148,"d5af1cb6-65c5-402a-bda9-cc7208bb6d00",6
"025 377 2611",2021-02-03 05:00:00,2054.82854776738,"76939c37-a5e4-4492-9dfb-d1114cc7ca87",6
"025 377 2611",2021-04-05 20:00:00,618.894458751279,"284f9187-2a36-4008-adfb-7eb2e0750573",6
"025 377 2611",2021-03-01 19:00:00,505.392088640475,"51431709-c2ec-45ae-b907-725fe4a7163a",6
"025 377 2611",2021-01-14 08:00:00,596.768252588388,"53dbef45-fad9-494d-9932-ad0df8ca7eb3",6
"063 770 0723",2021-04-14 23:00:00,316.911603635667,"f81bddc0-20f8-4345-b4e5-abb5e1f4596f",6
"063 770 0723",2021-02-22 05:00:00,679.53488360399,"2d45905e-6f5c-48d4-ab10-f1012f74712d",6
"063 770 0723",2021-03-13 18:00:00,1247.26143449851,"acb0a2bc-6db8-4b10-9c76-73067933b4f1",6
"063 770 0723",2021-01-10 23:00:00,745.52959556834,"512b265f-e599-47c4-8107-1f35fda40bdc",6
"01 775 6591",2021-04-07 05:00:00,291.164440321073,"24003fcb-703e-4a0d-be5f-7223f425359d",6
"01 198 0288",2021-01-12 16:00:00,590.23176633536,"d6dbc8a6-9090-48ac-8427-c33363bd3352",6
"01 198 0288",2021-04-01 08:00:00,466.086140249707,"392183bf-3657-4754-b70a-c57a38f0c869",6
"01 198 0288",2021-03-23 10:00:00,536.751671395748,"3f7aad0d-e510-4cca-b08e-eb5827234220",6
"01 198 0288",2021-02-06 05:00:00,660.213012480469,"bdab2211-68d5-4f7e-82f1-01b01211e653",6
"01 618 5075",2021-01-13 08:00:00,690.326185741465,"2ba1ca6f-3801-406f-a784-9ab64a2fe149",6
"01 618 5075",2021-02-26 19:00:00,489.209053507314,"3b20ca6d-26d6-40e4-8cea-8b02361df954",6
"094 856 7706",2021-03-30 09:00:00,269.026604939601,"f0dba7dc-81d9-45dc-af9c-0f76efdc49dc",6
"094 856 7706",2021-01-02 15:00:00,675.875422795054,"eb16c153-9ff3-4a68-a5f1-1b3b6ff56587",6
"094 856 7706",2021-03-20 12:00:00,581.578134638756,"f5760777-a4e0-4f5a-8f1a-5f68b7606fd5",6
"094 856 7706",2021-01-30 14:00:00,628.268402932623,"666432c0-30d3-4899-8c74-0793f4b85a12",6
"094 856 7706",2021-01-24 23:00:00,1555.83041592726,"ace6ecab-ef82-440d-9931-63b4b1d870ca",6
"094 856 7706",2021-02-09 16:00:00,804.405207091466,"13957265-893c-474a-b163-55199a17b652",6
"01 385 1296",2021-03-03 07:00:00,768.686309655737,"d7699fdf-0717-4894-9b2e-76e4b639b0d9",6
"01 385 1296",2021-01-23 23:00:00,1373.72476294409,"a023b7e7-9ea4-4666-a3c7-bb5096046d08",6
"01 385 1296",2021-01-16 10:00:00,758.429804590608,"334a6d29-9a07-4b1f-bcad-498c3c0ec376",6
"01 385 1296",2021-03-08 08:00:00,674.460009931828,"3ebe7663-b84a-4817-ab61-48868e1acb0c",6
"01 385 1296",2021-01-10 05:00:00,436.78958424124,"95cf34d3-49f1-45db-9abe-40de1982bc27",6
"01 385 1296",2021-03-25 11:00:00,597.701549878036,"046dce27-79e8-4b06-a47c-72dd2745684b",6
"01 630 8716",2021-01-28 12:00:00,279.046715845354,"561303a2-0c25-4f3f-bcb3-533005dd8105",6
"01 630 8716",2021-01-15 19:00:00,2606.18155314562,"26b643b1-4aac-43d5-ad32-9fca10a76d33",6
"01 630 8716",2021-04-15 21:00:00,3608.88884237539,"8c796ef1-f5b7-43b6-a976-1899e1362365",6
"01 630 8716",2021-02-03 05:00:00,437.359185299922,"c980f858-1a9d-4079-ac28-3202fb1c6712",6
"01 630 8716",2021-03-13 20:00:00,372.511816450746,"383949cd-7533-40a2-8153-2f7b47d348d1",6
"01 630 8716",2021-02-25 20:00:00,1406.9267126122,"00276a52-3812-431f-b051-84624292d230",6
"01 788 6777",2021-02-28 11:00:00,2016.42232490844,"21bcb21b-2b43-42e1-b5ae-620065b43f8a",6
"01 788 6777",2021-03-11 19:00:00,1922.25458996715,"22030712-1c6b-4af0-8fde-abca749ad0fa",6
"01 788 6777",2021-04-01 17:00:00,584.562365209337,"869541fe-e4ff-4898-8bff-c181ffec0ae8",6
"058 629 2981",2021-02-08 08:00:00,371.916286054306,"69d09dde-78cc-4721-8d9c-37242910ec83",6
"058 629 2981",2021-02-15 05:00:00,647.781670427815,"c92b8ad6-7386-4e62-96fd-8f9e31e575a8",6
"058 629 2981",2021-04-07 23:00:00,359.395529147427,"43ba26b8-e198-4f15-922d-427a2f267340",6
"058 629 2981",2021-03-24 21:00:00,696.138874522404,"550586c6-3b2f-4325-bc62-8876e6468eb9",6
"058 629 2981",2021-03-21 14:00:00,464.259103081509,"ef215757-f843-4f20-ae3d-d863c34df6bf",6
"058 629 2981",2021-02-13 18:00:00,1216.79281219606,"e2f86d2f-cb4c-4ac4-865e-aa875055235a",6
"058 629 2981",2021-03-24 21:00:00,440.810853634668,"6df35e81-89d9-4eb1-ba3d-b61f75a597fb",6
"064 000 0940",2021-01-25 15:00:00,393.58864789946,"4f2d9ce3-3509-4839-9a13-833bbd9ee45c",6
"064 000 0940",2021-03-01 06:00:00,2382.8480576864,"8167420d-3d6a-4129-9afd-513f9f085750",6
"064 000 0940",2021-04-04 06:00:00,930.802567718207,"9d917fba-2fc8-4d06-8795-60ed3cc673dd",6
"0402 227 8018",2021-01-22 19:00:00,547.270259616454,"a3a6276d-cf68-485a-8b07-e5497009c20b",6
"01 119 4349",2021-01-20 16:00:00,2272.82488575566,"90cfb5f2-5794-4cc0-960d-dacc7c595953",6
"029 724 8343",2021-03-20 11:00:00,833.114056630402,"c9afa616-e248-4e36-88fe-45370bb99e1f",6
"01 798 7572",2021-01-08 15:00:00,1048.67342080508,"4c5430f8-9c32-443f-b715-6ce53823013b",6
"0402 555 4901",2021-01-08 15:00:00,340.818873174208,"26d10d81-6f43-40a5-aaec-de8f6f259334",6
"0402 555 4901",2021-03-05 12:00:00,325.894350082949,"6a3002e2-8886-46cf-99d8-2d2dc54c8b94",6
"0402 555 4901",2021-03-29 13:00:00,1245.00425514636,"cd619035-c19e-40c8-a425-03cc34ee856b",6
"0402 555 4901",2021-01-27 13:00:00,619.941599171819,"9edd085a-5c52-4844-a908-4aeb2dea52ce",6
"01 344 9240",2021-02-27 20:00:00,282.410043495552,"72a33526-2659-46fb-af0e-56bcad390fc3",6
"01 344 9240",2021-04-18 07:00:00,753.798612187312,"a7461459-2dd9-4300-8528-9f56fb501a63",6
"01 344 9240",2021-01-11 12:00:00,471.733992332484,"c62bdd4b-a508-4a96-8ed0-3614c789e77d",6
"01 344 9240",2021-03-08 11:00:00,2525.28940036368,"ac7d2df9-74f7-46a3-9fdd-06d8badb34d9",6
"01 818 3483",2021-03-24 14:00:00,226.12466394596,"fcddfa2d-9c36-4f38-be89-995494288305",6
"01 818 3483",2021-01-23 16:00:00,415.055334037856,"3885c5e4-843f-4f5a-9447-86d64433ea77",6
"041 756 4945",2021-04-02 21:00:00,420.595077883149,"d28c65cb-8951-4104-a5a3-055329ca2070",6
"041 756 4945",2021-04-24 16:00:00,890.085722303041,"ee4cfc18-2a13-4ab5-854c-ebc0847081b5",6
"01 887 1822",2021-02-26 05:00:00,479.619763758132,"76220902-40e1-4433-a487-aa6c824b7d4a",6
"029 106 7150",2021-04-22 14:00:00,715.081207823371,"45b256b7-a408-4de2-9d3a-13db063eaa99",6
"029 106 7150",2021-02-03 21:00:00,106.018520902469,"cb97a48b-7b87-41ef-aaac-f5fba22f497f",6
"029 106 7150",2021-04-27 23:00:00,1910.03039398879,"803eedeb-79cc-46ac-bc58-f6e54697e90d",6
"029 106 7150",2021-03-25 06:00:00,3056.49132251045,"3566e7d4-7f0c-4c05-a524-595ae8876304",6
"029 106 7150",2021-02-04 07:00:00,622.34673752596,"75bdd0a5-56ab-4315-a432-0f788d4406b4",6
"029 106 7150",2021-03-16 17:00:00,493.278430108098,"4d0537c6-1184-4125-82ca-f9f8ddee7fca",6
"029 106 7150",2021-04-29 21:00:00,2487.34120233211,"5d344bff-2b41-402f-a22e-d528063c6732",6
"044 979 4897",2021-02-22 08:00:00,359.901100899916,"8cb3a0d8-64ac-4f55-8d2c-d18aea47d6a4",6
"044 979 4897",2021-03-21 15:00:00,238.586954969095,"58c8f975-a8c8-40f2-9781-a46e855ee173",6
"044 979 4897",2021-01-16 08:00:00,418.196206177462,"84911997-2b31-46b6-9e99-136612d8259c",6
"044 979 4897",2021-01-27 22:00:00,975.679131382043,"9e4d3455-2e2b-4a56-9c77-f7bf9cc4d870",6
"044 979 4897",2021-04-24 07:00:00,729.433108293658,"b35ae3ce-e7d0-4a34-ba28-58e365b97685",6
"099 959 2978",2021-02-10 12:00:00,850.062261321287,"14fb7102-c330-48f0-bd15-842f337174ad",6
"056 421 2038",2021-01-05 14:00:00,872.160541457092,"327a7348-5372-4761-a46c-2f0100368d26",6
"01 171 5319",2021-02-18 13:00:00,1553.31493084586,"ee485fe7-d942-4752-bf8b-4e3ad48ea864",6
"01 171 5319",2021-02-05 23:00:00,615.01893602346,"ed1cba16-b03f-4349-b2c1-0db3b808ed48",6
"024 315 2525",2021-01-23 15:00:00,806.199721262939,"e6abb42b-62cc-4c9f-8fe5-96dcfbe02e91",6
